rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,rally_winner,smash_success,landing_x_m,player_location_x_m,landing_y_m,player_location_y_m,distance_to_birdie_m,depth_m,width_m,to_center_m,to_back_m,depth_x_width,match_mode,in_court,in_court_flag
24,3.0,00:49:08,88456.0,15,9,B,3,點扣,,,1.0,9.0,547.0,319.0,2.0,5.0,895.0,583.0,對手落地致勝,落地致勝,B,,8.0,599.0,324.0,8.0,654.0,554.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,1,4.790801886792452,2.6615566037735845,10.187671232876712,2.2639269406392692,8.204840588580838,10.187671232876712,4.790801886792452,1.7408018867924522,3.2123287671232887,17.734717304212968,singles,True,1
26,7.0,00:50:51,91550.0,15,11,B,3,殺球,1.0,,1.0,6.0,824.0,361.0,2.0,5.0,836.0,590.0,對手落地致勝,落地致勝,B,,6.0,802.0,363.0,8.0,733.0,584.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,B,1,4.366391509433962,4.121816037735849,10.401826484018265,3.4570776255707765,6.949054170767707,10.401826484018265,4.366391509433962,1.316391509433962,2.998173515981735,13.692876066166965,singles,True,1
30,12.0,00:53:55,97057.0,18,12,A,3,點扣,,,1.0,8.0,705.0,543.0,2.0,6.0,804.0,333.0,對手落地致勝,落地致勝,A,,8.0,605.0,548.0,8.0,560.0,386.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set2.csv,A,1,4.136202830188679,2.704716981132075,2.539269406392694,9.11689497716895,6.731590442486751,2.539269406392694,4.136202830188679,1.0862028301886788,10.860730593607306,2.7581616158352706,singles,True,1
4,21.0,00:58:55,106079.0,3,1,A,3,殺球,1.0,,1.0,6.0,771.0,325.0,2.0,7.0,635.0,434.0,掛網,對手掛網,B,,8.0,731.0,336.0,8.0,707.0,542.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,2.920518867924528,3.611084905660377,5.629223744292237,2.631050228310502,3.0766744846357197,5.629223744292237,2.920518867924528,0.12948113207547163,7.770776255707763,0.7288782631170841,singles,True,1
6,16.0,01:00:07,108234.0,3,3,A,3,點扣,,,1.0,3.0,527.0,315.0,2.0,7.0,654.0,436.0,掛網,對手掛網,B,,8.0,583.0,326.0,8.0,679.0,551.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,3.0571933962264146,2.5464622641509433,5.69041095890411,2.3251141552511414,3.4038314978782336,5.69041095890411,3.0571933962264146,0.007193396226414794,7.7095890410958905,0.04093338071853021,singles,True,1
7,10.0,01:00:46,109380.0,3,4,A,3,殺球,1.0,,1.0,6.0,807.0,329.0,2.0,15.0,936.0,600.0,出界,對手出界,B,,8.0,751.0,340.0,8.0,701.0,575.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,5.0857311320754715,3.754952830188679,10.707762557077626,2.7534246575342465,8.064890718967298,10.707762557077626,5.0857311320754715,2.0357311320754716,2.6922374429223748,21.79812559231498,singles,True,1
11,3.0,01:03:17,113936.0,5,6,A,3,殺球,1.0,,1.0,8.0,749.0,334.0,2.0,7.0,766.0,474.0,對手落地致勝,落地致勝,A,,8.0,686.0,344.0,8.0,693.0,552.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,1,3.8628537735849053,3.287382075471698,6.85296803652968,2.875799086757991,4.018586882270601,6.85296803652968,3.8628537735849053,0.8128537735849055,6.54703196347032,5.570460928749891,singles,True,1
13,15.0,01:04:53,116817.0,6,7,A,3,點扣,1.0,,1.0,8.0,751.0,331.0,2.0,11.0,369.0,565.0,出界,對手出界,B,,8.0,709.0,346.0,8.0,650.0,577.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,1.0070754716981132,3.4528301886792447,9.636986301369863,2.936986301369863,7.132441106355905,9.636986301369863,1.0070754716981132,2.042924528301887,3.7630136986301377,19.68763569397777,singles,True,1
16,18.0,01:06:20,119403.0,8,8,A,3,點扣,1.0,,1.0,6.0,810.0,342.0,2.0,6.0,403.0,558.0,對手落地致勝,落地致勝,A,,8.0,733.0,341.0,8.0,751.0,577.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,1,1.2516509433962262,3.6254716981132074,9.42283105022831,2.7840182648401828,7.050451061808597,9.42283105022831,1.2516509433962262,1.7983490566037736,3.9771689497716896,16.94553932971483,singles,True,1
18,3.0,01:07:38,121744.0,10,8,A,3,殺球,1.0,,1.0,4.0,762.0,321.0,2.0,6.0,382.0,561.0,對手落地致勝,落地致勝,A,,8.0,679.0,347.0,8.0,670.0,552.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,1,1.1005896226415093,3.237028301886792,9.51461187214612,2.9675799086757992,6.886798803571756,9.51461187214612,1.1005896226415093,1.9494103773584905,3.885388127853881,18.54788312009994,singles,True,1
19,4.0,01:08:18,122952.0,10,9,B,3,殺球,,,1.0,5.0,821.0,587.0,2.0,5.0,452.0,371.0,對手落地致勝,落地致勝,B,,8.0,744.0,601.0,8.0,598.0,332.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,1,1.604127358490566,3.704599056603773,3.701826484018265,10.738356164383562,7.343346055936376,3.701826484018265,1.604127358490566,1.4458726415094338,9.698173515981736,5.352369636857069,singles,True,1
25,14.0,01:13:22,132070.0,14,11,B,3,殺球,1.0,,1.0,8.0,755.0,329.0,2.0,5.0,892.0,601.0,對手落地致勝,落地致勝,B,,8.0,725.0,335.0,8.0,710.0,563.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,1,4.769221698113207,3.5679245283018863,10.738356164383562,2.6004566210045663,8.226088005141008,10.738356164383562,4.769221698113207,1.7192216981132074,2.661643835616438,18.461614919875935,singles,True,1
26,3.0,01:13:47,132821.0,15,11,B,3,殺球,,,1.0,8.0,551.0,330.0,2.0,1.0,489.0,440.0,掛網,對手掛網,A,,8.0,606.0,346.0,8.0,613.0,540.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,0,1.8702830188679243,2.7119103773584903,5.812785388127854,2.936986301369863,2.996424035072123,5.812785388127854,1.8702830188679243,1.1797169811320756,7.587214611872146,6.8574416300508325,singles,True,1
27,6.0,01:14:13,133610.0,16,11,B,3,殺球,1.0,,1.0,6.0,771.0,345.0,2.0,15.0,918.0,581.0,出界,對手出界,A,,8.0,730.0,358.0,5.0,808.0,580.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,0,4.95625,3.603891509433962,10.12648401826484,3.304109589041096,6.955117996089791,10.12648401826484,4.95625,1.90625,3.2735159817351605,19.30361015981735,singles,True,1
29,9.0,01:15:37,136112.0,17,12,B,3,殺球,1.0,,1.0,9.0,746.0,321.0,2.0,11.0,348.0,578.0,出界,對手出界,A,,8.0,712.0,327.0,8.0,690.0,562.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,0,0.8560141509433962,3.47441037735849,10.034703196347031,2.3557077625570777,8.11313562506333,10.034703196347031,0.8560141509433962,2.1939858490566038,3.365296803652969,22.015996812268458,singles,True,1
31,4.0,01:16:25,137558.0,17,14,A,3,點扣,,,1.0,8.0,788.0,608.0,2.0,1.0,839.0,468.0,掛網,對手掛網,B,,9.0,687.0,625.0,8.0,651.0,374.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,0,4.3879716981132075,3.294575471698113,6.669406392694064,11.472602739726028,4.926074548368099,6.669406392694064,4.3879716981132075,1.3379716981132077,6.730593607305936,8.92347699663996,singles,True,1
35,9.0,01:18:59,142175.0,18,17,B,3,殺球,,,1.0,3.0,514.0,322.0,2.0,7.0,669.0,428.0,掛網,對手掛網,A,,8.0,561.0,328.0,8.0,624.0,551.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,A,0,3.165094339622641,2.388207547169811,5.445662100456621,2.3863013698630136,3.1564602275628153,5.445662100456621,3.165094339622641,0.11509433962264115,7.954337899543379,0.6267648832600997,singles,True,1
36,10.0,01:19:49,143689.0,18,18,B,3,殺球,1.0,,1.0,6.0,758.0,340.0,2.0,6.0,427.0,594.0,對手落地致勝,落地致勝,B,,8.0,732.0,338.0,8.0,562.0,531.0,0,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,set3.csv,B,1,1.4242924528301886,3.618278301886792,10.524200913242009,2.6922374429223743,8.133463327899241,10.524200913242009,1.4242924528301886,1.6257075471698113,2.8757990867579917,17.109272852588955,singles,True,1
6,2.0,0:15:02,22565.0,2,4,A,3,殺球,,,1.0,3.0,550.0,291.0,1.0,6.0,477.0,522.0,對手落地致勝,落地致勝,A,,8.0,583.0,300.0,8.0,673.0,514.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,A,1,1.7839622641509432,2.5464622641509433,8.321461187214611,1.5296803652968036,6.834448988980058,8.321461187214611,1.7839622641509432,1.2660377358490567,5.078538812785389,10.535283880416989,singles,True,1
16,9.0,0:20:28,30703.0,7,9,B,3,殺球,,,1.0,5.0,816.0,597.0,2.0,5.0,497.0,333.0,對手落地致勝,落地致勝,B,,8.0,769.0,590.0,8.0,677.0,326.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,1.927830188679245,3.8844339622641506,2.539269406392694,10.401826484018265,8.102351641698023,2.539269406392694,1.927830188679245,1.1221698113207548,10.860730593607306,2.8494914706642547,singles,True,1
18,30.0,0:22:06,33166.0,8,10,B,3,殺球,,,1.0,5.0,837.0,565.0,2.0,6.0,817.0,298.0,對手落地致勝,落地致勝,B,,8.0,805.0,576.0,8.0,702.0,308.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,4.229716981132075,4.143396226415094,1.4684931506849315,9.97351598173516,8.505460871074568,1.4684931506849315,4.229716981132075,1.1797169811320751,11.931506849315069,1.7324063065391568,singles,True,1
21,3.0,0:24:45,37131.0,9,12,B,3,點扣,,,1.0,8.0,813.0,593.0,1.0,5.0,503.0,332.0,對手落地致勝,落地致勝,B,,8.0,732.0,577.0,8.0,701.0,337.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,1.9709905660377356,3.618278301886792,2.508675799086758,10.004109589041096,7.674313297244775,2.508675799086758,1.9709905660377356,1.0790094339622642,10.891324200913242,2.7068848539674337,singles,True,1
22,33.0,0:25:33,38335.0,9,13,B,3,殺球,,,1.0,8.0,563.0,609.0,2.0,5.0,502.0,323.0,對手落地致勝,落地致勝,B,,8.0,549.0,607.0,8.0,647.0,319.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,1.9637971698113206,2.30188679245283,2.2333333333333334,10.921917808219177,8.695159847303854,2.2333333333333334,1.9637971698113206,1.0862028301886792,11.166666666666668,2.4258529874213837,singles,True,1
23,8.0,0:26:38,39955.0,10,13,A,3,殺球,,,1.0,9.0,566.0,289.0,,6.0,418.0,566.0,對手落地致勝,落地致勝,A,,9.0,582.0,293.0,8.0,654.0,541.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,A,1,1.3595518867924528,2.539268867924528,9.6675799086758,1.315525114155251,8.434960073778953,9.6675799086758,1.3595518867924528,1.690448113207547,3.732420091324201,16.342542215904196,singles,True,1
27,12.0,0:29:02,43573.0,13,14,B,3,殺球,,,1.0,9.0,800.0,658.0,2.0,15.0,456.0,329.0,出界,對手出界,A,,9.0,755.0,656.0,8.0,710.0,330.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,A,0,1.6329009433962263,3.783726415094339,2.41689497716895,12.421004566210046,10.232705354853595,2.41689497716895,1.6329009433962263,1.4170990566037736,10.983105022831051,3.4249795920565176,singles,True,1
28,4.0,0:29:32,44315.0,13,15,B,3,殺球,,,1.0,8.0,775.0,584.0,2.0,5.0,524.0,318.0,對手落地致勝,落地致勝,B,,8.0,758.0,592.0,8.0,666.0,311.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,2.1220518867924527,3.8053066037735843,2.080365296803653,10.463013698630137,8.549978986575542,2.080365296803653,2.1220518867924527,0.9279481132075471,11.319634703196348,1.9304710519514083,singles,True,1
35,8.0,0:34:42,52067.0,18,17,B,3,殺球,1.0,,1.0,6.0,474.0,615.0,2.0,6.0,764.0,332.0,對手落地致勝,落地致勝,B,,8.0,541.0,619.0,8.0,670.0,328.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,3.848466981132075,2.244339622641509,2.508675799086758,11.289041095890411,8.925695453440692,2.508675799086758,3.848466981132075,0.798466981132075,10.891324200913242,2.0030947919358995,singles,True,1
40,9.0,00:38:47,58178.0,20,20,B,3,殺球,,,1.0,5.0,815.0,555.0,2.0,6.0,794.0,316.0,對手落地致勝,落地致勝,B,,8.0,757.0,564.0,8.0,696.0,324.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set1.csv,B,1,4.064268867924528,3.7981132075471695,2.0191780821917806,9.606392694063928,7.591881479722739,2.0191780821917806,4.064268867924528,1.0142688679245282,11.38082191780822,2.0479894675626773,singles,True,1
3,20.0,0:44:42,67057.0,1,2,A,3,殺球,1.0,,1.0,7.0,533.0,429.0,2.0,15.0,385.0,539.0,出界,對手出界,A,,7.0,545.0,453.0,8.0,652.0,352.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,1,1.1221698113207546,2.2731132075471696,8.841552511415525,6.210502283105023,2.8717757581694885,8.841552511415525,1.1221698113207546,1.9278301886792453,4.558447488584475,17.045011846299648,singles,True,1
4,18.0,0:45:25,68132.0,1,3,B,3,殺球,,,1.0,5.0,501.0,324.0,,6.0,428.0,588.0,對手落地致勝,落地致勝,B,,5.0,523.0,338.0,8.0,707.0,556.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,1,1.4314858490566036,2.1148584905660375,10.340639269406394,2.6922374429223743,7.678870272802351,10.340639269406394,1.4314858490566036,1.6185141509433962,3.059360730593607,16.73647098733523,singles,True,1
5,10.0,0:46:01,69035.0,2,3,A,3,殺球,,,1.0,9.0,600.0,633.0,,9.0,610.0,289.0,對手落地致勝,落地致勝,A,,9.0,588.0,663.0,8.0,629.0,324.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,1,2.740683962264151,2.5824292452830186,1.1931506849315068,12.635159817351598,11.443103492577158,1.1931506849315068,2.740683962264151,0.30931603773584904,12.206849315068494,0.3690606422848281,singles,True,1
6,5.0,0:46:54,70364.0,3,3,A,3,殺球,,,1.0,6.0,443.0,586.0,2.0,6.0,798.0,312.0,對手落地致勝,落地致勝,A,,6.0,493.0,585.0,8.0,590.0,313.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,1,4.093042452830188,1.8990566037735848,1.8968036529680365,10.248858447488585,8.635415056413576,1.8968036529680365,4.093042452830188,1.0430424528301883,11.503196347031963,1.978446734729042,singles,True,1
10,36.0,0:49:07,73689.0,3,7,A,3,殺球,1.0,,1.0,2.0,442.0,427.0,1.0,3.0,827.0,304.0,出界,對手出界,B,,2.0,727.0,564.0,8.0,590.0,302.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,0,4.301650943396226,3.582311320754717,1.652054794520548,9.606392694063928,7.98679791360807,1.652054794520548,4.301650943396226,1.2516509433962257,11.747945205479452,2.067795942103902,singles,True,1
14,10.0,0:50:43,76083.0,4,10,B,3,殺球,,,1.0,9.0,640.0,289.0,,6.0,444.0,575.0,對手落地致勝,落地致勝,B,,8.0,651.0,301.0,8.0,638.0,544.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,1,1.5465801886792452,3.0356132075471693,9.942922374429223,1.5602739726027397,8.513871831307013,9.942922374429223,1.5465801886792452,1.5034198113207546,3.4570776255707774,14.948386480141291,singles,True,1
15,8.0,0:51:11,76775.0,4,11,A,3,點扣,1.0,,1.0,5.0,817.0,586.0,2.0,7.0,607.0,421.0,掛網,對手掛網,B,,8.0,759.0,591.0,8.0,685.0,331.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,0,2.7191037735849055,3.8124999999999996,5.2315068493150685,10.4324200913242,5.314603828964555,5.2315068493150685,2.7191037735849055,0.3308962264150943,8.168493150684931,1.7310858749030755,singles,True,1
16,3.0,0:52:27,78685.0,5,11,B,3,殺球,1.0,,1.0,9.0,730.0,292.0,,15.0,326.0,580.0,出界,對手出界,A,,8.0,684.0,308.0,8.0,635.0,511.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,0,0.697759433962264,3.2729952830188678,10.095890410958905,1.7744292237442922,8.710829809414573,10.095890410958905,0.697759433962264,2.352240566037736,3.3041095890410954,23.747962974928924,singles,True,1
17,7.0,0:52:49,79228.0,5,12,A,3,點扣,,,1.0,6.0,456.0,580.0,2.0,6.0,826.0,306.0,出界,對手出界,B,,8.0,538.0,572.0,8.0,602.0,316.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,0,4.294457547169811,2.222759433962264,1.71324200913242,9.851141552511416,8.397460452446072,1.71324200913242,4.294457547169811,1.2444575471698114,11.68675799086758,2.132056948393211,singles,True,1
20,7.0,0:53:58,80950.0,6,14,A,3,點扣,1.0,,1.0,8.0,749.0,548.0,2.0,7.0,759.0,418.0,掛網,對手掛網,B,,8.0,676.0,559.0,8.0,607.0,333.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,0,3.8124999999999996,3.2154481132075468,5.13972602739726,9.453424657534248,4.354821101626122,5.13972602739726,3.8124999999999996,0.7624999999999997,8.26027397260274,3.9190410958904094,singles,True,1
26,7.0,0:57:27,86192.0,11,15,B,3,點扣,,,1.0,9.0,573.0,292.0,,15.0,379.0,555.0,出界,對手出界,A,,8.0,610.0,302.0,8.0,609.0,546.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,0,1.079009433962264,2.740683962264151,9.331050228310502,1.5908675799086758,7.9165389955856345,9.331050228310502,1.079009433962264,1.9709905660377358,4.068949771689498,18.39141197122426,singles,True,1
27,8.0,0:57:51,86799.0,11,16,B,3,點扣,,,1.0,9.0,737.0,284.0,,5.0,877.0,581.0,對手落地致勝,落地致勝,B,,9.0,727.0,293.0,8.0,699.0,542.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,1,4.66132075471698,3.582311320754717,10.12648401826484,1.315525114155251,8.876781971440304,10.12648401826484,4.66132075471698,1.6113207547169806,3.2735159817351605,16.317013870939945,singles,True,1
30,7.0,0:59:04,88622.0,12,18,B,3,殺球,,,1.0,5.0,482.0,321.0,,3.0,941.0,626.0,出界,對手出界,A,,5.0,500.0,327.0,8.0,590.0,555.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,0,5.121698113207547,1.9494103773584903,11.503196347031963,2.3557077625570777,9.681939727250768,11.503196347031963,5.121698113207547,2.071698113207547,1.8968036529680372,23.831150168002065,singles,True,1
31,14.0,0:59:34,89351.0,12,19,B,3,點扣,1.0,,1.0,4.0,788.0,285.0,,5.0,889.0,536.0,對手落地致勝,落地致勝,B,,8.0,750.0,302.0,8.0,688.0,542.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,B,1,4.7476415094339615,3.7477594339622637,8.749771689497717,1.5908675799086758,7.228393474012081,8.749771689497717,4.7476415094339615,1.6976415094339616,4.650228310502284,14.85397561816145,singles,True,1
33,4.0,1:00:21,90540.0,13,20,A,3,點扣,,,1.0,4.0,400.0,639.0,2.0,6.0,830.0,336.0,對手落地致勝,落地致勝,A,,4.0,453.0,638.0,8.0,601.0,314.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set2.csv,A,1,4.323231132075471,1.611320754716981,2.631050228310502,11.870319634703197,9.629047567580537,2.631050228310502,4.323231132075471,1.2732311320754715,10.768949771689499,3.349935060739208,singles,True,1
1,29.0,1:04:58,97472.0,0,1,B,3,殺球,,,1.0,5.0,824.0,595.0,2.0,5.0,504.0,330.0,對手落地致勝,落地致勝,B,,8.0,796.0,582.0,8.0,706.0,311.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,B,1,1.9781839622641508,4.0786556603773585,2.4474885844748857,10.157077625570777,7.9906035152021175,2.4474885844748857,1.9781839622641508,1.071816037735849,10.952511415525114,2.6232575170155936,singles,True,1
2,11.0,1:05:37,98446.0,0,2,B,3,殺球,,,1.0,9.0,670.0,639.0,2.0,5.0,540.0,312.0,對手落地致勝,落地致勝,B,,8.0,686.0,620.0,8.0,684.0,320.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,B,1,2.2371462264150943,3.287382075471698,1.8968036529680365,11.319634703196348,9.481178214746858,1.8968036529680365,2.2371462264150943,0.8128537735849055,11.503196347031963,1.541824007064702,singles,True,1
6,6.0,1:07:36,101400.0,3,3,A,3,殺球,,,1.0,8.0,675.0,308.0,,5.0,858.0,582.0,對手落地致勝,落地致勝,A,,8.0,685.0,315.0,8.0,657.0,589.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,A,1,4.5246462264150935,3.2801886792452826,10.157077625570777,1.9885844748858448,8.262745000270463,10.157077625570777,4.5246462264150935,1.4746462264150937,3.2429223744292237,14.978096191953126,singles,True,1
11,14.0,1:09:59,104993.0,6,5,B,3,殺球,,,1.0,8.0,794.0,590.0,2.0,6.0,799.0,314.0,對手落地致勝,落地致勝,B,,8.0,715.0,589.0,8.0,675.0,320.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,B,1,4.100235849056603,3.4959905660377353,1.9579908675799087,10.371232876712329,8.43491277170553,1.9579908675799087,4.100235849056603,1.0502358490566035,11.442009132420091,2.056352201257861,singles,True,1
19,4.0,1:15:36,113414.0,10,9,A,3,殺球,1.0,,1.0,9.0,564.0,296.0,,6.0,420.0,584.0,對手落地致勝,落地致勝,A,,8.0,585.0,300.0,8.0,655.0,548.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,A,1,1.3739386792452828,2.5608490566037734,10.218264840182648,1.5296803652968036,8.76927912779087,10.218264840182648,1.3739386792452828,1.676061320754717,3.181735159817352,17.12643846385802,singles,True,1
20,11.0,1:16:11,114279.0,10,10,A,3,點扣,1.0,,1.0,3.0,531.0,294.0,,1.0,489.0,415.0,掛網,對手掛網,B,,8.0,651.0,316.0,8.0,669.0,529.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,B,0,1.8702830188679243,3.0356132075471693,5.0479452054794525,2.0191780821917806,3.245215668604397,5.0479452054794525,1.8702830188679243,1.1797169811320756,8.352054794520548,5.9551466787283545,singles,True,1
22,24.0,1:18:45,118129.0,11,11,B,3,殺球,,,1.0,9.0,728.0,293.0,,5.0,888.0,612.0,對手落地致勝,落地致勝,B,,9.0,741.0,291.0,8.0,678.0,552.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,B,1,4.740448113207547,3.683018867924528,11.07488584474886,1.254337899543379,9.87731332665211,11.07488584474886,4.740448113207547,1.6904481132075473,2.325114155251141,18.72151988024468,singles,True,1
27,7.0,01:22:26,123656.0,14,13,A,3,殺球,,,1.0,9.0,573.0,651.0,2.0,4.0,800.0,289.0,對手落地致勝,落地致勝,A,,9.0,565.0,640.0,8.0,599.0,333.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,A,1,4.107429245283019,2.4169811320754713,1.1931506849315068,11.931506849315069,10.870598324683026,1.1931506849315068,4.107429245283019,1.0574292452830187,12.206849315068494,1.26167242827604,singles,True,1
28,5.0,01:23:02,124556.0,15,13,A,3,殺球,,,1.0,8.0,586.0,620.0,2.0,8.0,744.0,313.0,對手落地致勝,落地致勝,A,,8.0,561.0,623.0,8.0,617.0,317.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,A,1,3.704599056603773,2.388207547169811,1.9273972602739726,11.411415525114155,9.574940681483724,1.9273972602739726,3.704599056603773,0.6545990566037734,11.472602739726028,1.2616724282760399,singles,True,1
35,12.0,01:27:05,130632.0,20,15,A,3,殺球,,,1.0,8.0,734.0,621.0,2.0,6.0,788.0,318.0,對手落地致勝,落地致勝,A,,8.0,698.0,620.0,8.0,649.0,318.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,set3.csv,A,1,4.0211084905660375,3.373702830188679,2.080365296803653,11.319634703196348,9.261923841891202,2.080365296803653,4.0211084905660375,0.9711084905660377,11.319634703196348,2.0202604032049623,singles,True,1
2,13.0,0:11:51,17787.0,1,1,B,3,殺球,,,1.0,3.0,470.0,312.0,1.0,15.0,331.0,597.0,出界,對手出界,A,,5.0,515.0,314.0,8.0,550.0,576.0,0,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2018_Finals,set1.csv,A,0,0.7337264150943396,2.057311320754717,10.615981735159817,1.9579908675799087,8.758577673663064,10.615981735159817,0.7337264150943396,2.31627358490566,2.784018264840183,24.58951807099164,singles,True,1
